avg_vol_3_month,intraday_price,market_cap,name,pe_ratio_ttm,percent_change,price_change,sector,ticker,volume
863967,68.72,10083000000.0,Bruker Corporation,32.72,-0.62,-0.43,healthcare,BRKR,785281
784216,101.89,9942000000.0,"Neurocrine Biosciences, Inc.",164.34,-0.84,-0.86,healthcare,NBIX,942549
687916,138.96,9752000000.0,"Universal Health Services, Inc.",14.78,+0.16,+0.22,healthcare,UHS,619051
13664000.0,8.40,9683000000.0,Teva Pharmaceutical Industries Limited,,-1.87,-0.16,healthcare,TEVA,8308000.0
613630,171.56,9552000000.0,Repligen Corporation,57.96,-1.53,-2.66,healthcare,RGEN,337129
571824,260.60,9545000000.0,"Shockwave Medical, Inc.",41.90,-0.89,-2.34,healthcare,SWAV,272642
804170,10.91,9505000000.0,"Grifols, S.A.",31.17,+2.92,+0.31,healthcare,GRFS,1661000.0
648088,101.99,9312000000.0,DaVita Inc.,19.17,+0.94,+0.95,healthcare,DVA,485408
1707000.0,41.52,8822000000.0,DENTSPLY SIRONA Inc.,,+1.19,+0.49,healthcare,XRAY,1572000.0
4575000.0,48.52,8747000000.0,"Catalent, Inc.",210.96,+0.71,+0.34,healthcare,CTLT,1674000.0
421540,287.81,8396000000.000001,"Inspire Medical Systems, Inc.",,-0.31,-0.89,healthcare,INSP,428637
3470000.0,187.13,160723000000.0,"United Parcel Service, Inc.",15.14,-0.40,-0.76,industrials,UPS,2322000.0
5629000.0,238.85,143691000000.0,The Boeing Company,,+0.07,+0.16,industrials,BA,4872000.0
2658000.0,232.02,141461000000.0,Union Pacific Corporation,20.50,-0.32,-0.75,industrials,UNP,2988000.0
2945000.0,265.17,136919000000.00002,Caterpillar Inc.,19.61,+1.82,+4.74,industrials,CAT,3557000.0
2555000.0,194.13,129228000000.00002,Honeywell International Inc.,25.21,-0.54,-1.06,industrials,HON,3421000.0
5661000.0,87.93,128478000000.00002,RTX Corporation,23.51,+0.68,+0.59,industrials,RTX,9913000.0
1711000.0,429.60,125955000000.0,Deere & Company,14.45,+0.58,+2.49,industrials,DE,1169000.0
5248000.0,114.24,124337000000.0,General Electric Company,12.38,-0.13,-0.15,industrials,GE,4117000.0
1028000.0,446.37,112410000000.0,Lockheed Martin Corporation,16.37,-0.59,-2.63,industrials,LMT,1765000.0
1768000.0,247.26,102149000000.0,"Automatic Data Processing, Inc.",31.62,-1.34,-3.35,industrials,ADP,1928000.0
2118000.0,205.32,81841000000.0,Eaton Corporation plc,32.13,+0.99,+2.02,industrials,ETN,2346000.0
1235000.0,121.23,80303000000.0,Canadian National Railway Company,20.17,+0.36,+0.43,industrials,CNI,1645000.0
1102000.0,263.32,80024000000.0,Illinois Tool Works Inc.,26.36,+1.27,+3.31,industrials,ITW,2134000.0
2176000.0,82.29,76684000000.0,Canadian Pacific Kansas City Limited,27.16,-0.92,-0.76,industrials,CP,2803000.0
2041000.0,269.95,67808000000.00001,FedEx Corporation,17.45,+0.41,+1.10,industrials,FDX,1040999.9999999999
707298,445.00,67577000000.0,Northrop Grumman Corporation,14.42,-1.04,-4.68,industrials,NOC,1014999.9999999999
12158000.0,33.32,66851000000.0,CSX Corporation,16.83,-1.42,-0.48,industrials,CSX,13678000.0
1434000.0,163.79,66632999999.99999,"Waste Management, Inc.",29.46,+0.52,+0.85,industrials,WM,1760000.0
826451,33.66,63728000000.0,RELX PLC,30.88,-0.56,-0.19,industrials,RELX,662496
3858000.0,111.50,61511000000.0,3M Company,11.52,-0.34,-0.38,industrials,MMM,6881000.0
463411,135.23,61394000000.0,Thomson Reuters Corporation,56.35,+0.89,+1.19,industrials,TRI,396354
1203000.0,223.58,61047000000.0,General Dynamics Corporation,18.34,+0.42,+0.94,industrials,GD,2233000.0
1247000.0,233.59,53174000000.0,Norfolk Southern Corporation,18.00,-1.30,-3.07,industrials,NSC,996711
805640,410.01,52603000000.0,Parker-Hannifin Corporation,35.41,+2.61,+10.44,industrials,PH,811749
2796000.0,91.35,52207000000.0,Emerson Electric Co.,18.53,+0.42,+0.38,industrials,EMR,3771000.0
409287,502.04,51074000000.0,Cintas Corporation,38.59,-0.12,-0.60,industrials,CTAS,376996
5629000.0,59.55,49715000000.0,Carrier Global Corporation,20.12,+0.95,+0.56,industrials,CARR,6153000.0
260330,899.72,49420000000.0,TransDigm Group Incorporated,53.27,+1.65,+14.59,industrials,TDG,175778
1102000.0,151.11,47793000000.0,"Republic Services, Inc.",31.61,-0.26,-0.39,industrials,RSG,1559000.0
3730000.0,69.55,47718000000.0,Johnson Controls International plc,34.95,+0.52,+0.36,industrials,JCI,3148000.0
909756,419.49,45998000000.0,"Old Dominion Freight Line, Inc.",34.47,-1.89,-8.10,industrials,ODFL,741940
1260000.0,199.44,45483000000.0,Trane Technologies plc,25.60,+0.44,+0.88,industrials,TT,1028999.9999999999
2303000.0,125.47,45238000000.0,"Paychex, Inc.",29.11,-0.83,-1.05,industrials,PAYX,1508000.0
2615000.0,86.13,45029000000.0,PACCAR Inc,12.39,+0.93,+0.79,industrials,PCAR,2707000.0
2208000.0,88.39,42201000000.0,"Copart, Inc.",36.68,-0.25,-0.22,industrials,CPRT,1614000.0
711482,336.29,38631000000.0,"Rockwell Automation, Inc.",29.63,+0.90,+2.99,industrials,ROK,1105000.0
1950000.0,90.96,37593000000.0,Otis Worldwide Corporation,30.12,+1.01,+0.91,industrials,OTIS,1889000.0
284388,738.49,37048000000.0,"W.W. Grainger, Inc.",22.64,+0.97,+7.12,industrials,GWW,274055
997011,260.80,36919000000.0,Cummins Inc.,14.70,+0.79,+2.05,industrials,CMI,511201
936559,158.60,36553000000.0,"AMETEK, Inc.",30.74,+0.22,+0.35,industrials,AME,1079000.0
817962,141.17,36359000000.0,"Waste Connections, Inc.",42.52,-0.19,-0.27,industrials,WCN,783452
1079000.0,189.49,35899000000.0,"L3Harris Technologies, Inc.",44.80,-1.44,-2.77,industrials,LHX,1850000.0
3246000.0,58.61,33485999999.999996,Fastenal Company,29.90,+0.31,+0.18,industrials,FAST,3717000.0
1187000.0,228.94,33148000000.000004,"Verisk Analytics, Inc.",47.11,-1.39,-3.22,industrials,VRSK,1472000.0
1474000.0,161.62,33031999999.999996,Ferguson plc,18.00,+0.42,+0.68,industrials,FERG,842810
870401,464.68,31938000000.0,"United Rentals, Inc.",14.96,+4.17,+18.61,industrials,URI,769465
11271000.0,46.26,29765000000.0,"Delta Air Lines, Inc.",9.93,+1.18,+0.54,industrials,DAL,7172000.0
822551,201.62,29270000000.0,"Quanta Services, Inc.",60.37,+0.57,+1.14,industrials,PWR,816240
2323000.0,110.25,28880000000.0,Global Payments Inc.,,+1.25,+1.36,industrials,GPN,1678000.0
2185000.0,112.75,26992000000.0,Xylem Inc.,55.00,+0.12,+0.13,industrials,XYL,792057
2109000.0,65.27,26403000000.0,Ingersoll Rand Inc.,41.31,+1.67,+1.07,industrials,IR,2069000.0
857003,204.08,25744000000.0,Equifax Inc.,48.02,+0.65,+1.31,industrials,EFX,950996
543282,102.53,23352000000.0,Ryanair Holdings plc,16.25,+1.88,+1.89,industrials,RYAAY,437062
2813000.0,27.80,22662000000.0,ZTO Express (Cayman) Inc.,21.22,-0.68,-0.19,industrials,ZTO,1758000.0
1073000.0,118.44,21304000000.0,Westinghouse Air Brake Technologies Corporation,32.99,-0.12,-0.14,industrials,WAB,1136000.0
235243,140.35,21203000000.0,HEICO Corporation,51.41,+1.33,+1.84,industrials,HEI-A,141376
368938,175.98,21150000000.0,HEICO Corporation,64.23,+0.99,+1.73,industrials,HEI,227443
2579000.0,51.14,21136000000.0,Howmet Aerospace Inc.,44.09,+1.41,+0.71,industrials,HWM,3048000.0
724550,203.94,21076000000.0,"J.B. Hunt Transport Services, Inc.",24.90,-0.78,-1.60,industrials,JBHT,789973
254854,40.80,20564000000.0,Rentokil Initial plc,55.14,+1.27,+0.51,industrials,RTO,167861
858808,145.97,20418000000.0,Dover Corporation,19.51,+0.19,+0.28,industrials,DOV,1453000.0
7679000.0,34.16,20328000000.0,Southwest Airlines Co.,31.34,+1.36,+0.46,industrials,LUV,8868000.0
1177000.0,127.30,19450000000.0,"Expeditors International of Washington, Inc.",16.62,+0.05,+0.06,industrials,EXPD,959866
6962000.0,14.36,19139000000.0,CNH Industrial N.V.,8.97,+0.07,+0.01,industrials,CNHI,7174000.0
2281000.0,144.43,18487000000.0,"Builders FirstSource, Inc.",8.98,+0.54,+0.78,industrials,BLDR,1040000.0
6699000.0,54.31,17813000000.0,"United Airlines Holdings, Inc.",6.92,+0.26,+0.14,industrials,UAL,3803000.0
540458,225.81,17065999999.999998,IDEX Corporation,29.25,+1.61,+3.57,industrials,IEX,1116000.0
415011,312.00,16733000000.0,Hubbell Incorporated,25.47,+0.65,+2.02,industrials,HUBB,393651
666864,125.41,15908000000.0,Jacobs Solutions Inc.,20.73,+0.09,+0.11,industrials,J,337189
899656,121.08,15860000000.0,Booz Allen Hamilton Holding Corporation,59.65,+0.12,+0.14,industrials,BAH,984846
1210000.0,77.77,15685000000.0,Textron Inc.,19.20,+1.82,+1.39,industrials,TXT,1856000.0
1594000.0,79.69,15404000000.0,TransUnion,71.79,+0.54,+0.43,industrials,TRU,575533
1038000.0,63.81,15203000000.0,AerCap Holdings N.V.,9.09,-3.10,-2.04,industrials,AER,2643000.0
1662000.0,99.27,15203000000.0,"Stanley Black & Decker, Inc.",,+0.25,+0.25,industrials,SWK,5053000.0
439856,384.74,15020000000.0,Pool Corporation,25.38,-0.03,-0.10,industrials,POOL,327805
356767,378.19,14700000000.0,"Watsco, Inc.",24.67,+0.47,+1.78,industrials,WSO,371778
287270,272.44,14417000000.0,Snap-on Incorporated,15.11,+0.13,+0.35,industrials,SNA,295684
234611,251.61,14340000000.0,Nordson Corporation,28.30,+0.54,+1.35,industrials,NDSN,250211
407262,277.20,14128000000.0,Carlisle Companies Incorporated,17.50,-0.08,-0.22,industrials,CSL,463473
1155000.0,185.93,13737000000.0,"Axon Enterprise, Inc.",98.38,+1.80,+3.29,industrials,AXON,580902
1820000.0,60.68,13658000000.0,Masco Corporation,17.04,-0.93,-0.57,industrials,MAS,1842000.0
920269,79.33,13354000000.0,Graco Inc.,27.08,+0.30,+0.24,industrials,GGG,711873
309059,367.44,13045000000.0,Lennox International Inc.,25.61,+1.12,+4.08,industrials,LII,233117
866753,139.99,12614000000.0,Owens Corning,9.92,-0.06,-0.08,industrials,OC,665360
972648,34.14,12603000000.0,GFL Environmental Inc.,,-0.84,-0.29,industrials,GFL,2081000.0
897754,87.00,12093000000.0,AECOM,28.71,+0.01,+0.01,industrials,ACM,422832
1637000.0,64.48,11737000000.0,"RB Global, Inc.",65.80,+0.17,+0.11,industrials,RBA,801012
1055000.0,100.18,11665000000.0,"C.H. Robinson Worldwide, Inc.",15.88,-0.22,-0.22,industrials,CHRW,1099000.0
351187,200.71,11555000000.0,"Lincoln Electric Holdings, Inc.",25.06,+0.79,+1.58,industrials,LECO,332712
1236000.0,69.50,11464000000.0,Pentair plc,23.24,-0.27,-0.19,industrials,PNR,2391000.0
203080,60.86,11368000000.0,U-Haul Holding Company,10.95,+0.76,+0.46,industrials,UHAL,121267
388594,57.21,11280000000.0,U-Haul Holding Company,10.33,+0.30,+0.17,industrials,UHAL-B,248170
489587,423.14,11227000000.0,"Saia, Inc.",31.84,-0.65,-2.75,industrials,SAIA,705488
285916,128.35,11137000000.0,TFI International Inc.,14.72,+0.67,+0.85,industrials,TFII,363441
23304000.0,16.75,10944000000.0,American Airlines Group Inc.,6.54,-0.24,-0.04,industrials,AAL,21407000.0
979306,72.63,10927000000.0,A. O. Smith Corporation,45.68,+0.61,+0.44,industrials,AOS,1162000.0
530156,101.65,10562000000.0,The Toro Company,20.70,-0.17,-0.17,industrials,TTC,471652
2690000.0,40.37,10521000000.0,Aramark,42.49,+0.15,+0.06,industrials,ARMK,1418000.0
407991,156.18,10351000000.0,Regal Rexnord Corporation,29.19,+1.60,+2.46,industrials,RRX,591137
761790,116.86,10277000000.0,Allegion plc,21.09,+1.63,+1.87,industrials,ALLE,1032999.9999999999
3142000.0,124.75,115202000000.0,"Prologis, Inc.",38.98,+0.89,+1.10,real_estate,PLD,2674000.0
2276000.0,190.31,88693000000.0,American Tower Corporation,63.65,+0.71,+1.34,real_estate,AMT,1812000.0
462017,809.92,75746000000.0,"Equinix, Inc.",92.25,+1.58,+12.56,real_estate,EQIX,412974
843,59.38,50202000000.0,"Simon Property Group, Inc.",8.76,+1.05,+0.62,real_estate,SPG-PJ,919
860580,281.75,49672000000.0,Public Storage,11.97,+0.08,+0.22,real_estate,PSA,1185000.0
3010000.0,108.29,46962000000.0,Crown Castle Inc.,27.55,-0.60,-0.65,real_estate,CCI,3862000.0
1483000.0,124.60,46635000000.0,"Simon Property Group, Inc.",18.85,+0.10,+0.12,real_estate,SPG,1301000.0
4286000.0,60.97,41046000000.0,Realty Income Corporation,42.94,-0.40,-0.24,real_estate,O,8986000.0
15354,25.34,40873000000.0,Public Storage,2.46,+0.40,+0.10,real_estate,PSA-PH,23149
2406000.0,82.15,40831000000.0,Welltower Inc.,315.96,+1.41,+1.14,real_estate,WELL,1827000.0
9486,22.04,36962000000.0,Public Storage,2.14,-0.23,-0.05,real_estate,PSA-PK,27406
3067000.0,124.62,36308000000.0,"Digital Realty Trust, Inc.",113.29,+1.50,+1.84,real_estate,DLR,4572000.0
3036000.0,83.97,34305000000.0,"CoStar Group, Inc.",96.52,+2.80,+2.29,real_estate,CSGP,2582000.0
5221000.0,31.48,31613000000.0,VICI Properties Inc.,21.86,-0.98,-0.31,real_estate,VICI,7955000.0
1597000.0,139.57,30485000000.0,Extra Space Storage Inc.,21.98,-0.90,-1.27,real_estate,EXR,2335000.0
449690,36.27,30017000000.0,"Corporación Inmobiliaria Vesta, S.A.B. de C.V.",100.75,-0.79,-0.29,real_estate,VTMX,199459
696661,188.65,26788000000.0,"AvalonBay Communities, Inc.",25.81,+1.35,+2.52,real_estate,AVB,1453000.0
1823000.0,83.31,25895000000.0,"CBRE Group, Inc.",23.60,+1.10,+0.91,real_estate,CBRE,1298000.0
1812000.0,65.94,24985000000.0,Equity Residential,27.94,+1.74,+1.13,real_estate,EQR,3923000.0
4152000.0,34.06,24942000000.0,Weyerhaeuser Company,19.92,+1.16,+0.39,real_estate,WY,4528000.0
20986,23.39,24304000000.0,"Digital Realty Trust, Inc.",4.84,+2.01,+0.46,real_estate,DLR-PK,20232
949380,218.95,23922000000.0,SBA Communications Corporation,64.59,+0.03,+0.07,real_estate,SBAC,1048000.0
17062,22.10,23698000000.0,"Digital Realty Trust, Inc.",4.57,+1.75,+0.38,real_estate,DLR-PJ,12110
2081999.9999999998,40.88,22473000000.0,"UDR, Inc.",30.28,+1.59,+0.64,real_estate,UDR,3101000.0
8305999.999999999,17.42,21874000000.0,KE Holdings Inc.,79.18,-3.17,-0.57,real_estate,BEKE,8375999.999999999
2827000.0,35.50,21813000000.0,Invitation Homes Inc.,52.21,+0.08,+0.03,real_estate,INVH,4131000.0
998653,125.68,21746000000.0,"Alexandria Real Estate Equities, Inc.",37.07,-0.66,-0.83,real_estate,ARE,1797000.0
2224000.0,48.52,19411000000.0,"Ventas, Inc.",,+0.81,+0.39,real_estate,VTR,1369000.0
586067,149.66,17933000000.0,"Mid-America Apartment Communities, Inc.",29.23,+0.62,+0.92,real_estate,MAA,525693
1437000.0,61.40,17906000000.0,Iron Mountain Incorporated,31.01,+1.39,+0.84,real_estate,IRM,2149000.0
663512,130.30,16876999999.999998,"Sun Communities, Inc.",70.43,-0.91,-1.20,real_estate,SUI,1286000.0
432156,243.55,16181999999.999998,"Essex Property Trust, Inc.",32.39,+2.63,+6.24,real_estate,ESS,1734000.0
2322000.0,37.48,15490000000.0,American Homes 4 Rent,43.08,+1.32,+0.49,real_estate,AMH,3523000.0
1048000.0,67.53,14444000000.0,W. P. Carey Inc.,18.97,-0.88,-0.60,real_estate,WPC,1657000.0
1575000.0,71.18,13917000000.0,"Equity LifeStyle Properties, Inc.",47.77,-0.01,-0.01,real_estate,ELS,1575000.0
34147,25.00,13568000000.0,"Annaly Capital Management, Inc.",14.14,+0.20,+0.05,real_estate,NLY-PG,47138
74067,25.44,13267000000.0,"Annaly Capital Management, Inc.",14.39,+0.16,+0.04,real_estate,NLY-PF,137230
6572000.0,18.40,13087000000.0,"Host Hotels & Resorts, Inc.",16.43,+1.21,+0.22,real_estate,HST,7639000.0
4269000.0,20.26,12559000000.0,Kimco Realty Corporation,81.04,+0.40,+0.08,real_estate,KIM,7909000.0
1197000.0,47.46,12451000000.0,"Gaming and Leisure Properties, Inc.",16.25,0.00,0.00,real_estate,GLPI,1653000.0
4718000.0,21.83,11941000000.0,"Healthpeak Properties, Inc.",21.61,+0.46,+0.10,real_estate,PEAK,6223000.0
1189,54.47,11918000000.0,"Mid-America Apartment Communities, Inc.",10.58,-0.06,-0.03,real_estate,MAA-PI,163
1855000.0,55.09,11682000000.0,"Rexford Industrial Realty, Inc.",56.21,+1.29,+0.70,real_estate,REXR,1154000.0
743533,109.09,11647000000.0,Camden Property Trust,19.24,+0.53,+0.58,real_estate,CPT,1367000.0
916664,65.53,11254000000.0,Regency Centers Corporation,29.25,+1.00,+0.65,real_estate,REG,995165
1716000.0,66.63,10450000000.0,"Boston Properties, Inc.",13.35,+1.03,+0.68,real_estate,BXP,3136000.0
17277,15.41,10183000000.0,Brookfield Property Partners L.P.,7.02,+1.12,+0.17,real_estate,BPYPP,12640
403961,98.70,10058000000.0,Lamar Advertising Company,23.84,+0.28,+0.28,real_estate,LAMR,357766
4201000.0,20.09,9922000000.0,"Annaly Capital Management, Inc.",,-1.28,-0.26,real_estate,NLY,5118000.0
1362000.0,43.36,9804000000.0,CubeSmart,27.97,+0.16,+0.07,real_estate,CUBE,1073000.0
8744,22.24,9033000000.0,Federal Realty Investment Trust,6.77,+1.44,+0.32,real_estate,FRT-PC,7213
40687,25.66,8813000000.0,AGNC Investment Corp.,,+0.47,+0.12,real_estate,AGNCN,45690
1357000.0,32.42,8785000000.0,"Americold Realty Trust, Inc.",,+1.38,+0.44,real_estate,COLD,882618
37169,15.60,8619000000.0,Vornado Realty Trust,24.22,+2.40,+0.37,real_estate,VNO-PL,23116
85843,14.96,8420999999.999999,Vornado Realty Trust,23.23,+2.89,+0.42,real_estate,VNO-PM,34705
582011,101.52,8340000000.0,Federal Realty Investment Trust,21.46,+0.58,+0.59,real_estate,FRT,3620000.0
23511,22.98,8169000000.000001,AGNC Investment Corp.,,+0.17,+0.04,real_estate,AGNCM,16985
9306,23.65,8131000000.0,American Homes 4 Rent,49.07,+0.36,+0.08,real_estate,AMH-PH,5428
296253,177.18,8029999999.999999,"EastGroup Properties, Inc.",47.50,+0.69,+1.22,real_estate,EGP,271080
6301,23.13,8003000000.0,American Homes 4 Rent,47.99,+1.36,+0.31,real_estate,AMH-PG,1072
347982,166.55,7955000000.0,Jones Lang LaSalle Incorporated,16.41,+0.51,+0.84,real_estate,JLL,268258
22495,23.89,7848000000.0,Kimco Realty Corporation,14.51,+1.27,+0.30,real_estate,KIM-PM,14858
1235000.0,42.68,7771000000.0,"NNN REIT, Inc.",22.11,-0.33,-0.14,real_estate,NNN,9124000.0
1998000.0,31.90,7698000000.0,"Omega Healthcare Investors, Inc.",27.50,+1.27,+0.40,real_estate,OHI,1609000.0
19732,23.03,7519000000.0,Kimco Realty Corporation,13.99,+0.48,+0.11,real_estate,KIM-PL,7049
2326000.0,19.53,7437000000.0,Healthcare Realty Trust Incorporated,,-0.31,-0.06,real_estate,HR,1670000.0
883895,51.70,7014000000.0,"First Industrial Realty Trust, Inc.",21.54,+0.10,+0.05,real_estate,FR,689545
67987,156.63,6980000000.0,FirstService Corporation,56.75,+1.90,+2.92,real_estate,FSV,64365
2069999.9999999998,22.74,6834000000.0,Brixmor Property Group Inc.,17.77,+1.02,+0.23,real_estate,BRX,2113000.0
3279000.0,20.74,6676000000.0,"Starwood Property Trust, Inc.",11.03,-0.38,-0.08,real_estate,STWD,2124000.0
2477000.0,36.30,6663000000.0,"STAG Industrial, Inc.",37.04,-0.08,-0.03,real_estate,STAG,1097000.0
10045000.0,10.19,6148000000.0,AGNC Investment Corp.,,-1.36,-0.14,real_estate,AGNC,13042000.0
990383,64.78,6060000000.0,Agree Realty Corporation,36.19,-1.37,-0.90,real_estate,ADC,1249000.0
11673000.0,10.09,6037000000.0,"Medical Properties Trust, Inc.",20.18,+0.40,+0.04,real_estate,MPW,6924000.0
635930,40.33,5699000000.0,"Spirit Realty Capital, Inc.",17.69,+0.07,+0.03,real_estate,SRC,607722
522662,95.29,5688000000.0,"Ryman Hospitality Properties, Inc.",24.95,+0.39,+0.37,real_estate,RHP,361415
50675,18.75,5444000000.0,SL Green Realty Corp.,2.77,+1.08,+0.20,real_estate,SLG-PI,33546
956700,34.54,5153000000.0,Apartment Income REIT Corp.,10.34,+1.50,+0.51,real_estate,AIRC,1717000.0
1413000.0,22.88,5088000000.0,Kite Realty Group Trust,572.00,+0.18,+0.04,real_estate,KRG,1603000.0
511659,33.12,4991000000.0,Rayonier Inc.,56.14,+1.35,+0.44,real_estate,RYN,505789
568208,59.34,4941000000.0,Terreno Realty Corporation,22.48,+0.64,+0.38,real_estate,TRNO,409146
4001000.0000000005,10.08,4872000000.0,Rithm Capital Corp.,18.00,-0.88,-0.09,real_estate,RITM,4276000.0
103195,101.28,4792000000.0,Colliers International Group Inc.,101.28,+1.53,+1.53,real_estate,CIGI,55063
750896,33.79,4786000000.0,National Storage Affiliates Trust,34.13,-0.44,-0.15,real_estate,NSA,967881
1305000.0,35.31,4647000000.0,"Phillips Edison & Company, Inc.",75.13,+2.08,+0.72,real_estate,PECO,788919
3833000.0,22.48,4635000000.0,Vornado Realty Trust,,+1.49,+0.33,real_estate,VNO,1891000.0
9897,19.49,4592000000.0,EPR Properties,12.87,+1.96,+0.38,real_estate,EPR-PG,8538
387937,53.63,4285999999.9999995,PotlatchDeltic Corporation,22.07,+1.46,+0.77,real_estate,PCH,329272
1179000.0,35.70,4222000000.0000005,Kilroy Realty Corporation,17.85,+0.37,+0.13,real_estate,KRC,1168000.0
182209,84.43,4219999999.9999995,The Howard Hughes Corporation,26.63,+0.67,+0.56,real_estate,HHC,138414
2488000.0,22.99,3961000000.0,"Blackstone Mortgage Trust, Inc.",14.83,-0.22,-0.05,real_estate,BXMT,2308000.0
1779000.0,17.04,3928000000.0,"Independence Realty Trust, Inc.",74.09,+1.13,+0.19,real_estate,IRT,1726000.0
5408,23.20,3911000000.0,"Rexford Industrial Realty, Inc.",26.21,-0.37,-0.08,real_estate,REXR-PB,120
1645,58.76,3761000000.0,Granite Real Estate Investment Trust,,-0.26,-0.16,real_estate,GRP-UN,6386
7406,25.04,3716000000.0,Equity Commonwealth,,-0.87,-0.22,real_estate,EQC-PD,13637
1433000.0,24.43,3706000000.0,Cousins Properties Incorporated,22.83,+0.08,+0.02,real_estate,CUZ,2336000.0
191527,63.48,3705000000.0,The St. Joe Company,54.72,-1.60,-1.03,real_estate,JOE,364325
950841,24.55,3668000000.0,"Essential Properties Realty Trust, Inc.",22.94,+0.20,+0.05,real_estate,EPRT,1273000.0
1764000.0,14.74,3659000000.0,Physicians Realty Trust,33.50,+0.96,+0.14,real_estate,DOC,1436000.0
28310,20.60,3102000000.0,Two Harbors Investment Corp.,5.64,+0.10,+0.02,real_estate,TWO-PC,20355
56706000.0,196.45,3090000000000.0,Apple Inc.,33.35,+0.32,+0.62,technology,AAPL,37023000.0
28933000.0,335.92,2498000000000.0,Microsoft Corporation,36.39,-0.72,-2.45,technology,MSFT,24080000.0
48954000.0,467.29,1154000000000.0,NVIDIA Corporation,244.65,-0.04,-0.21,technology,NVDA,24546000.0
11878000.0,99.15,514232000000.0,Taiwan Semiconductor Manufacturing Company Limited,16.15,-1.70,-1.71,technology,TSM,8622000.0
3084000.0,898.65,370859000000.0,Broadcom Inc.,28.15,-0.13,-1.14,technology,AVGO,1494000.0
10565000.0,117.23,318193000000.0,Oracle Corporation,38.19,+1.07,+1.24,technology,ORCL,6440000.0
1063000.0,716.41,286320000000.0,ASML Holding N.V.,34.56,-0.27,-1.96,technology,ASML,741621
4101000.0,546.17,248944000000.0,Adobe Inc.,51.97,+3.27,+17.30,technology,ADBE,4059999.9999999995
6667000.0,225.01,219160000000.0,"Salesforce, Inc.",608.14,-0.26,-0.59,technology,CRM,5430000.0
19066000.0,52.04,212066000000.0,"Cisco Systems, Inc.",18.65,-0.10,-0.05,technology,CSCO,14188000.0
2564000.0,316.35,199713000000.0,Accenture plc,28.22,+0.25,+0.80,technology,ACN,1287000.0
70776000.0,114.40,184225000000.0,"Advanced Micro Devices, Inc.",635.56,+1.27,+1.44,technology,AMD,53803000.0
940377,136.35,168255000000.0,SAP SE,85.75,-0.34,-0.46,technology,SAP,828134
5304000.0,180.00,163440000000.0,Texas Instruments Incorporated,20.20,+0.91,+1.63,technology,TXN,4062999.9999999995
44964000.0,35.77,149761000000.0,Intel Corporation,,-2.88,-1.06,technology,INTC,45484000.0
8955000.0,132.17,147237000000.0,QUALCOMM Incorporated,14.09,+2.08,+2.69,technology,QCOM,10925000.0
1858000.0,511.70,143307000000.0,Intuit Inc.,64.77,-0.03,-0.14,technology,INTU,1531000.0
4516000.0,144.18,131348999999.99998,International Business Machines Corporation,61.09,+0.51,+0.73,technology,IBM,6134000.0
6028000.0,151.59,127297000000.0,"Applied Materials, Inc.",19.97,-0.22,-0.34,technology,AMAT,4183000.0
1466000.0,583.00,118780000000.0,"ServiceNow, Inc.",295.94,+2.36,+13.46,technology,NOW,1665000.0
782704,93.60,115501000000.0,Sony Group Corporation,17.59,+0.14,+0.13,technology,SONY,642682
24390000.0,49.46,100099000000.0,"Uber Technologies, Inc.",,+2.74,+1.32,technology,UBER,37087000.0
3617000.0,199.53,100048000000.0,"Analog Devices, Inc.",28.34,+0.56,+1.11,technology,ADI,2091000.0000000002
1335000.0,718.49,96522000000.0,Lam Research Corporation,19.98,-0.38,-2.77,technology,LRCX,1132000.0
15099000.0,67.58,86432000000.0,Shopify Inc.,,+2.33,+1.54,technology,SHOP,9021000.0
17133000.0,71.39,78193000000.0,"Micron Technology, Inc.",,+0.27,+0.19,technology,MU,10794000.0
3591000.0,126.21,77911000000.0,"Fiserv, Inc.",34.11,+0.98,+1.22,technology,FI,2649000.0
6055000.0,249.96,76452000000.0,"Palo Alto Networks, Inc.",378.73,+0.61,+1.52,technology,PANW,2279000.0
10888000.0,16.66,71677000000.0,Infosys Limited,24.14,+1.22,+0.20,technology,INFY,6400000.0
1050000.0,513.95,70513000000.0,KLA Corporation,20.94,+0.58,+2.94,technology,KLAC,1092000.0
1061000.0,451.80,68746000000.0,"Synopsys, Inc.",75.55,+0.20,+0.90,technology,SNPS,490011
1609000.0,157.63,67837000000.0,"VMware, Inc.",51.68,-0.01,-0.02,technology,VMW,747593
2009000.0,234.01,63602000000.0,"Cadence Design Systems, Inc.",72.67,-0.10,-0.23,technology,CDNS,1529000.0
2153000.0,237.13,61891000000.0,"Workday, Inc.",,+0.91,+2.13,technology,WDAY,1104000.0
5367000.0,77.72,61025000000.0,"Fortinet, Inc.",65.86,+1.20,+0.92,technology,FTNT,3543000.0
6268000.0,177.71,57916000000.0,Snowflake Inc.,,+1.65,+2.88,technology,SNOW,3465000.0
2412000.0,222.98,57485000000.0,NXP Semiconductors N.V.,21.22,-0.15,-0.33,technology,NXPI,1390000.0
14947000.0,65.13,56012000000.0,"Marvell Technology, Inc.",,+0.34,+0.22,technology,MRVL,7139000.0
2809000.0,88.31,52573000000.0,Amphenol Corporation,28.58,+0.85,+0.74,technology,APH,2442000.0
495027,493.05,52555000000.0,"Roper Technologies, Inc.",45.19,+0.13,+0.65,technology,ROP,354789
